state               ,district                  ,crop                         ,modal_price ,N      ,P      ,K      ,temperature ,humidity ,ph   ,rainfall
Uttar_Pradesh       ,Lakhimpur                 ,pomegranate                  ,       4140 , 18.87 , 18.75 , 40.21 ,      21.84 ,   90.13 ,6.43 ,  107.53
Uttar_Pradesh       ,Lakhimpur                 ,potato                       ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,pumpkin                      ,       1120 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,rice                         ,       2250 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Lakhimpur                 ,sugar                        ,       3440 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,tomato                       ,        690 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Lakhimpur                 ,wheat                        ,       1845 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mahoba                    ,bengal_gramgramwhole         ,       4050 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mahoba                    ,black_gram_urd_beanswhole    ,       3750 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mahoba                    ,mustard                      ,       3450 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mahoba                    ,wheat                        ,       1825 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mau(Maunathbhanjan)       ,arhar_daltur_dal             ,       6200 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mau(Maunathbhanjan)       ,rice                         ,       2000 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Mau(Maunathbhanjan)       ,wheat                        ,       1735 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,apple                        ,       6250 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Mirzapur                  ,arhar_daltur_dal             ,       6875 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,bengal_gram_dal_chana_dal    ,       5430 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,bengal_gramgramwhole         ,       5010 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,black_gram_dal_urd_dal       ,       6430 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,bottle_gourd                 ,        980 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,brinjal                      ,        820 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,garlic                       ,       2000 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,gingergreen                  ,       5360 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,green_chilli                 ,       1500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,gurjaggery                   ,       3170 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,lentil_masurwhole            ,       4410 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,mustard                      ,       4090 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,mustard_oil                  ,       9880 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,onion                        ,        860 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,peasdry                      ,       4880 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,potato                       ,        600 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,rice                         ,       2320 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Mirzapur                  ,tomato                       ,        500 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Mirzapur                  ,wheat                        ,       1950 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muradabad                 ,apple                        ,       4130 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Muradabad                 ,banana_green                 ,        360 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muradabad                 ,brinjal                      ,        460 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muradabad                 ,cabbage                      ,        260 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muradabad                 ,onion                        ,        530 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muradabad                 ,paddydhancommon              ,       1932 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muradabad                 ,peasdry                      ,        400 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muradabad                 ,potato                       ,        460 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muradabad                 ,tomato                       ,        450 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,apple                        ,       5820 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Muzaffarnagar             ,banana_green                 ,       1310 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,barley_jau                   ,       1940 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,bottle_gourd                 ,       1280 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,brinjal                      ,       1030 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,carrot                       ,        630 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,cauliflower                  ,        700 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,garlic                       ,       2090 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,green_chilli                 ,       2260 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,gurjaggery                   ,       2510 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,lemon                        ,       2660 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,maize                        ,       1930 , 77.76 , 48.44 , 19.79 ,      22.39 ,   65.09 ,6.25 ,   84.77
Uttar_Pradesh       ,Muzaffarnagar             ,mousambisweet_lime           ,       2610 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,mustard                      ,       4100 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,mustard_oil                  ,       9270 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,onion                        ,        890 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,papaya                       ,       1170 , 49.88 , 59.05 , 50.04 ,      33.72 ,   92.4  ,6.74 ,  142.63
Uttar_Pradesh       ,Muzaffarnagar             ,potato                       ,        615 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,pumpkin                      ,        800 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,rice                         ,       2700 , 79.89 , 47.58 , 39.87 ,      23.69 ,   82.27 ,6.43 ,  236.18
Uttar_Pradesh       ,Muzaffarnagar             ,tomato                       ,       1070 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,wheat                        ,       1965 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,apple                        ,       2600 , 20.8  ,134.22 ,199.89 ,      22.63 ,   92.33 ,5.93 ,  112.65
Uttar_Pradesh       ,Muzaffarnagar             ,bottle_gourd                 ,        420 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,carrot                       ,        490 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,green_chilli                 ,       1005 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,gurjaggery                   ,       2240 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,onion                        ,        980 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,plum                         ,        570 ,       ,       ,       ,            ,         ,     ,
Uttar_Pradesh       ,Muzaffarnagar             ,pumpkin                      ,        400 ,       ,       ,       ,            ,         ,     ,
